gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,cell_type,comparison
SLC35E2A,1.4687,1.5063,1.0767,1.399,0.16182,,Colonocytes,UC_vs_CD
NADK,13.329,-0.078689,0.46388,-0.16963,0.8653,0.97206,Colonocytes,UC_vs_CD
GNB1,28.454,0.29996,0.32984,0.90939,0.36314,0.78024,Colonocytes,UC_vs_CD
AL109917.1,0.094229,1.3845,3.4508,0.40122,0.68825,,Colonocytes,UC_vs_CD
CALML6,0.030438,1.6703,2.8359,0.58898,0.55588,,Colonocytes,UC_vs_CD
TMEM52,0.076226,1.5361,2.2682,0.67723,0.49826,,Colonocytes,UC_vs_CD
CFAP74,0.035103,1.3794,4.2021,0.32826,0.74272,,Colonocytes,UC_vs_CD
GABRD,0.043814,1.5249,3.0334,0.50271,0.61517,,Colonocytes,UC_vs_CD
AL391845.1,0.016427,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
PRKCZ,10.179,-0.48726,0.66491,-0.73282,0.46367,0.82381,Colonocytes,UC_vs_CD
AL590822.2,0.54247,0.024034,1.8363,0.013088,0.98956,,Colonocytes,UC_vs_CD
PRKCZ-AS1,0.016427,2.0145,4.281,0.47057,0.63795,,Colonocytes,UC_vs_CD
FAAP20,3.0178,-0.95812,1.0392,-0.92199,0.35653,,Colonocytes,UC_vs_CD
SKI,1.3132,-0.35653,0.98565,-0.36172,0.71756,,Colonocytes,UC_vs_CD
MORN1,0.55748,-0.40834,1.3305,-0.3069,0.75892,,Colonocytes,UC_vs_CD
RER1,29.519,-0.36005,0.44114,-0.81617,0.4144,0.80503,Colonocytes,UC_vs_CD
PEX10,0.9558,-0.10235,1.2336,-0.082968,0.93388,,Colonocytes,UC_vs_CD
PLCH2,0.095332,2.1592,4.2847,0.50394,0.6143,,Colonocytes,UC_vs_CD
